Florida,Rhodofomes,rosea,2
Florida,Rhodofomitopsis,feei,2
Florida,Rigidoporus,geotropus,2
Florida,Rigidoporus,plebeius,2
Florida,Ripartitella,squamosidisca,2
Florida,Russula,adusta,2
Florida,Russula,alachuana,2
Florida,Russula,emetica,2
Florida,Russula,fosteriana,2
Florida,Russula,fragiloides,2
Florida,Russula,heterospora,2
Florida,Russula,mutabilis,2
Florida,Russula,pervirginea,2
Florida,Russula,pinophila,2
Florida,Russula,subdensifolia,2
Florida,Russula,subemetica,2
Florida,Russula,subpusilla,2
Florida,Russula,subrubescens,2
Florida,Russula,testaceiceps,2
Florida,Saproamanita,praegraveolens,2
Florida,Sarcodontia,fragilissima,2
Florida,Scleroderma,verrucosum,2
Florida,Scleroderma,vulgare,2
Florida,Serpula,lacrymans,2
Florida,Stereum,rameale,2
Florida,Stropharia,rugosoannulata,2
Florida,Tomentella,pannosus,2
Florida,Trametes,gibbosa,2
Florida,Trametes,hostmannii,2
Florida,Trametes,polyzona,2
Florida,Trametes,subectypa,2
Florida,Trametes,variegatus,2
Florida,Trechispora,farinacea,2
Florida,Trichaptum,pergamenus,2
Florida,Trichaptum,versatilis,2
Florida,Tricholoma,quercicola,2
Florida,Tricholomopsis,aurea,2
Florida,Trogia,buccinalis,2
Florida,Trogia,icterinum,2
Florida,Truncospora,tephropora,2
Florida,Tubaria,fuscifolia,2
Florida,Tubulicrinis,hamatus,2
Florida,Tulostoma,longii,2
Florida,Tyromyces,humeanus,2
Florida,Volvariella,cubensis,2
Florida,Volvariopsis,floridana,2
Florida,Volvopluteus,earlei,2
Florida,Xanthoconium,purpureum,2
Florida,Xerocomellus,chrysenteron,2
Florida,Xeromphalina,tenuipes,2
Florida,Xylobolus,frustulatus,2
Florida,Zhuliangomyces,subillinita,2
florida,Inonotus,cuticularis,1
Florida,Acladium,curtisii,1
Florida,Agaricus,alabamensis,1
Florida,Agaricus,augustus,1
Florida,Agaricus,comtulus,1
Florida,Agaricus,floridanus,1
Florida,Agaricus,praemagniceps,1
Florida,Agaricus,subponderosus,1
Florida,Agaricus,sylvaticus,1
Florida,Agaricus,tantulus,1
Florida,Agaricus,xanthodermoides,1
Florida,Agrocybe,praecox,1
Florida,Agrocybe,putaminum,1
Florida,Agrocybe,semiorbicularis,1
Florida,Agrocybe,subsiparioides,1
Florida,Albatrellus,ovinus,1
Florida,Alutaceodontia,alutacea,1
Florida,Amanita,abruptiformis,1
Florida,Amanita,agglutinata,1
Florida,Amanita,chlorinosma,1
Florida,Amanita,cinereoconia,1
Florida,Amanita,cothurnata,1
Florida,Amanita,fulva,1
Florida,Amanita,fuscostriata,1
Florida,Amanita,inaurata,1
Florida,Amanita,magnivelaris,1
Florida,Amanita,malodorus,1
Florida,Amanita,murrilliana,1
Florida,Amanita,neglecta,1
Florida,Amanita,parcivolvata,1
Florida,Amanita,rubens,1
Florida,Amanita,spretella,1
Florida,Amanita,strangulata,1
Florida,Amanita,suballiacea,1
Florida,Amanita,verna,1
Florida,Anomoporia,bombycinus,1
Florida,Anthracophyllum,lateritius,1
Florida,Anthracophyllum,nigritum,1
Florida,Anthracophyllum,nigritus,1
Florida,Antrodia,xantha,1
Florida,Antrodiopsis,oleracea,1
Florida,Aspidella,solitaria,1
Florida,Asterophora,lycoperdoides,1
Florida,Asterostroma,laxum,1
Florida,Astraeus,smithii,1
Florida,Athelia,scutellaris,1
Florida,Auricularia,americana,1
Florida,Auricularia,auricula-judae,1
Florida,Auricularia,nigricans,1
Florida,Austroboletus,gracilis,1
Florida,Baeospora,myosura,1
Florida,Baltazaria,galactinum,1
Florida,Bjerkandera,halesiae,1
Florida,Boletellus,cubensis,1
Florida,Boletellus,flocculosipes,1
Florida,Boletus,atkinsonii,1
Florida,Boletus,auripes,1
Florida,Boletus,bulbosus,1
Florida,Boletus,projectelloides,1
Florida,Boletus,pseudopinophilus,1
Florida,Boletus,sensibilis,1
Florida,Boletus,sordidiformis,1
Florida,Boletus,subreticulatus,1
Florida,Boletus,variipes,1
Florida,Botryobasidium,vagum,1
Florida,Bovista,oblongisporum,1
Florida,Bovista,umbrina,1
Florida,Bovistella,utriforme,1
Florida,Buchwaldoboletus,hemichrysus,1
Florida,Buchwaldoboletus,lignicola,1
Florida,Butyriboletus,regius,1
Florida,Byssoporia,polyporicola,1
Florida,Callistosporium,elegans,1
Florida,Callistosporium,palmarum,1
Florida,Calvatia,gigantea,1
Florida,Cantharellula,umbonata,1
Florida,Ceraceomyces,serpens,1
Florida,Cerioporus,scutellatus,1
Florida,Ceriporia,ferrugineocincta,1
Florida,Ceriporia,purpureus,1
Florida,Ceriporia,spissus,1
Florida,Ceriporia,subambigua,1
Florida,Ceriporia,xylostromatoides,1
Florida,Cerrena,drummondii,1
Florida,Cerrena,unicolor,1
Florida,Chalciporus,piperatus,1
Florida,Chlorophyllum,hortense,1
Florida,Chondrostereum,purpureum,1
Florida,Chroogomphus,rutilus,1
Florida,Clathrus,ruber,1
Florida,Clavaria,citriceps,1
Florida,Clavaria,cristatula,1
Florida,Clavaria,murina,1
Florida,Clavaria,muscoides,1
Florida,Clavariadelphus,flavidus,1
Florida,Clavulinopsis,aurantiocinnabarina,1
Florida,Clitocybe,fragrans,1
Florida,Clitocybe,multiceps,1
Florida,Clitocybe,praticola,1
Florida,Clitocybe,watsonii,1
Florida,Clitopilopsis,heterospora,1
Florida,Collybia,umbrinescens,1
Florida,Coltricia,montagnei,1
Florida,Coltriciella,dependens,1
Florida,Conocybe,crispa,1
Florida,Conocybe,crispella,1
Florida,Conocybe,fuscimarginata,1
Florida,Coprinopsis,nivea,1
Florida,Coprinopsis,strossmayeri,1
Florida,Coprinus,spadiceisporus,1
Florida,Coprinus,spraguei,1
Florida,Coprinus,spragueiformis,1
Florida,Coprinus,sterquilinus,1
Florida,Cora,glabratum,1
Florida,Coriolopsis,caperata,1
Florida,Corticium,lacteum,1
Florida,Corticium,stevensonii,1
Florida,Cortinarius,albiceps,1
Florida,Cortinarius,albidiformis,1
Florida,Cortinarius,albidulus,1
Florida,Cortinarius,atroalbus,1
Florida,Cortinarius,birchfieldii,1
Florida,Cortinarius,caerulescens,1
Florida,Cortinarius,cuspidata,1
Florida,Cortinarius,davisii,1
Florida,Cortinarius,elatior,1
Florida,Cortinarius,laeticolor,1
Florida,Cortinarius,perviolaceus,1
Florida,Cortinarius,praebrevipes,1
Florida,Cortinarius,praefelleus,1
Florida,Cortinarius,praepallens,1
Florida,Cortinarius,squalidiformis,1
Florida,Cortinarius,subargentatus,1
Florida,Cortinarius,subfimbriatus,1
Florida,Cortinarius,subglobisporus,1
Florida,Cortinarius,sublargus,1
Florida,Cortinarius,sublilacinus,1
Florida,Cortinarius,weberi,1
Florida,Cortinarius,westii,1
Florida,Craterellus,tubaeformis,1
Florida,Crepidotus,alabamensis,1
Florida,Crepidotus,nyssicola,1
Florida,Crepidotus,thermophila,1
Florida,Cristinia,mucidum,1
Florida,Cryptomarasmius,corbariensis,1
Florida,Cryptomarasmius,floridae,1
Florida,Cuphophyllus,pratensis,1
Florida,Cuphophyllus,virgineus,1
Florida,Cyathus,lesueurii,1
Florida,Cyathus,montagnei,1
Florida,Cyathus,poeppigii,1
Florida,Cyathus,vernicosus,1
Florida,Cylindrobasidium,laeve,1
Florida,Cymatoderma,floridanum,1
Florida,Cyptotrama,chrysopepla,1
Florida,Daedalea,quercina,1
Florida,Daedaleopsis,rubescens,1
Florida,Dendrothele,acerinum,1
Florida,Dendrothele,candida,1
Florida,Dendrothele,griseocana,1
Florida,Dendrothele,nivosum,1
Florida,Dendrothele,strumosa,1
Florida,Diacanthodes,subabortivus,1
Florida,Dichomitus,ellisianus,1
Florida,Dichomitus,squalens,1
Florida,Dichostereum,effuscatum,1
Florida,Dictyonema,irpicinum,1
Florida,Disciseda,pedicellata,1
Florida,Ductifera,pululahuana,1
Florida,Echinoporia,aculeifera,1
Florida,Elmerina,canescens,1
Florida,Entoloma,alachuanum,1
Florida,Entoloma,albidiforme,1
Florida,Entoloma,clypeatum,1
Florida,Entoloma,cyaneus,1
Florida,Entoloma,dysthales,1
Florida,Entoloma,entoloma,1
Florida,Entoloma,felleum,1
Florida,Entoloma,floridana,1
Florida,Entoloma,floridanus,1
Florida,Entoloma,fuscodiscum,1
Florida,Entoloma,gainsvillae,1
Florida,Entoloma,grayanum,1
Florida,Entoloma,incanum,1
Florida,Entoloma,pinicola,1
Florida,Entoloma,rhodopolium,1
Florida,Entoloma,subalbidum,1
Florida,Entoloma,sublucidum,1
Florida,Entoloma,substrictius,1
Florida,Entoloma,subtenuipes,1
Florida,Exidia,glandulosa,1
Florida,Exidia,nigricans,1
Florida,Exidia,repanda,1
Florida,Favolus,daedalea,1
Florida,Favolus,daedaleus,1
Florida,Favolus,floridana,1
Florida,Favolus,reniformis,1
Florida,Filoboletus,gracilis,1
Florida,Flammulina,velutipes,1
Florida,Flavodon,flavus,1
Florida,Fomes,sclerodermeus,1
Florida,Fomes,subnivosa,1
Florida,Fomitiporia,calkinsii,1
Florida,Fomitiporia,punctatus,1
Florida,Fomitopsis,marginatus,1
Florida,Fulvifomes,inermis,1
Florida,Fulvifomes,krugiodendri,1
Florida,Fulvifomes,melleoporus,1
Florida,Fulvifomes,umbrinellus,1
Florida,Funalia,aspera,1
Florida,Fuscocerrena,coriaceus,1
Florida,Fuscocerrena,farinacea,1
Florida,Fuscoporella,castletonensis,1
Florida,Fuscoporia,ferruginosa,1
Florida,Fuscoporia,ferruginosus,1
Florida,Fuscoporia,torulosus,1
Florida,Fuscopostia,fragilis,1
Florida,Fuscopostia,leucomallella,1
Florida,Galerina,hypnorum,1
Florida,Galerina,microcephala,1
Florida,Ganoderma,australis,1
Florida,Ganoderma,lucidus,1
Florida,Ganoderma,martinicense,1
Florida,Ganoderma,meredithiae,1
Florida,Ganoderma,parvulum,1
Florida,Ganoderma,resinaceum,1
Florida,Ganoderma,tornata,1
Florida,Ganoderma,tuberculosum,1
Florida,Geastrum,coronatum,1
Florida,Geastrum,fimbriatus,1
Florida,Geastrum,fornicatum,1
Florida,Geastrum,lloydianum,1
Florida,Geastrum,recolligens,1
Florida,Geastrum,sessile,1
Florida,Gliophorus,psittacinus,1
Florida,Gliophorus,sciophana,1
Florida,Gloeocystidiellum,porosum,1
Florida,Gloeophyllum,striatus,1
Florida,Gloeophyllum,trabeum,1
Florida,Gloiothele,lactescens,1
Florida,Gloioxanthomyces,nitidus,1
Florida,Gomphus,ludovicianus,1
Florida,Gymnopilus,amarissimus,1
Florida,Gymnopilus,dryophila,1
Florida,Gymnopilus,dryophilus,1
Florida,Gymnopilus,flavifolius,1
Florida,Gymnopilus,fulvicolor,1
Florida,Gymnopilus,luteoviridis,1
Florida,Gymnopilus,underwoodii,1
Florida,Gymnopus,albistricta,1
Florida,Gymnopus,androsaceus,1
Florida,Gymnopus,atrigilvus,1
Florida,Gymnopus,aurantiaca,1
Florida,Gymnopus,caryophilus,1
Florida,Gymnopus,coniceps,1
Florida,Gymnopus,exsculpta,1
Florida,Gymnopus,iocephala,1
Florida,Gymnopus,luxurians,1
Florida,Gymnopus,omphalina,1
Florida,Gymnopus,semihirtipes,1
Florida,Gymnopus,spongiosa,1
Florida,Gymnopus,spongiosus,1
Florida,Gymnopus,stenophyllus,1
Florida,Gymnopus,subconiceps,1
Florida,Gymnopus,subfunicularis,1
Florida,Gymnopus,subluxurians,1
Florida,Gymnopus,talisiae,1
Florida,Gymnopus,tricholoma,1
Florida,Gymnopus,westii,1
Florida,Gyroporus,balloui,1
Florida,Gyroporus,purpurinus,1
Florida,Hapalopilus,rhoadsii,1
Florida,Haplotrichum,crocea,1
Florida,Hebeloma,atrifulvifolium,1
Florida,Hebeloma,australe,1
Florida,Hebeloma,floridanum,1
Florida,Hebeloma,longisporum,1
Florida,Hebeloma,praefarinaceum,1
Florida,Hebeloma,subaustrale,1
Florida,Hebeloma,weberi,1
Florida,Hemileccinum,subglabripes,1
Florida,Hemimycena,crispula,1
Florida,Henningsomyces,candidus,1
Florida,Hericium,coralloides,1
Florida,Heterochaete,crassa,1
Florida,Hohenbuehelia,alachuana,1
Florida,Hohenbuehelia,fluxilis,1
Florida,Humidicutis,marginata,1
Florida,Humidicutis,pura,1
Florida,Hydnellum,concrescens,1
Florida,Hydnellum,floriforme,1
Florida,Hydnellum,vespertilio,1
Florida,Hydnodon,thelephora,1
Florida,Hydnum,repandum,1
Florida,Hydropus,papillatus,1
Florida,Hydropus,subcartilagineus,1
Florida,Hygrocybe,acutoconicus,1
Florida,Hygrocybe,andersonii,1
Florida,Hygrocybe,aurantiosplendens,1
Florida,Hygrocybe,californica,1
Florida,Hygrocybe,foliirubens,1
Florida,Hygrocybe,laetissima,1
Florida,Hygrocybe,miniata,1
Florida,Hygrocybe,miniatus,1
Florida,Hygrocybe,minutula,1
Florida,Hygrocybe,parvula,1
Florida,Hygrocybe,punicea,1
Florida,Hygrocybe,rubra,1
Florida,Hygrocybe,subluridus,1
Florida,Hygrocybe,subminiata,1
Florida,Hygrocybe,subminutula,1
Florida,Hygrophoropsis,aurantiacus,1
Florida,Hygrophorus,eburneus,1
Florida,Hygrophorus,hypothejus,1
Florida,Hygrophorus,russula,1
Florida,Hygrophorus,sordidus,1
Florida,Hymenochaete,corticolor,1
Florida,Hymenochaete,curtisii,1
Florida,Hymenochaete,iodina,1
Florida,Hymenochaete,odontoides,1
Florida,Hymenochaete,tabacinus,1
Florida,Hymenopellis,radicata,1
Florida,Hymenopellis,sinapicolor,1
Florida,Hyphoderma,berkeleyi,1
Florida,Hyphoderma,cremeoalbum,1
Florida,Hyphoderma,roseocremeum,1
Florida,Hyphoderma,tenuis,1
Florida,Hyphodontia,alienata,1
Florida,Hyphodontia,barba-jovis,1
Florida,Hyphodontia,hirta,1
Florida,Hyphodontia,setulosum,1
Florida,Hypholoma,subviride,1
Florida,Hypochnicium,lundellii,1
Florida,Hypsizygus,tessulatus,1
Florida,Hypsizygus,ulmarius,1
Florida,Imleria,badia,1
Florida,Inocybe,asterospora,1
Florida,Inocybe,caesariata,1
Florida,Inocybe,dunensis,1
Florida,Inocybe,floridana,1
Florida,Inocybe,geophylla,1
Florida,Inocybe,minutispora,1
Florida,Inocybe,oblectabilis,1
Florida,Inocybe,paludinella,1
Florida,Inocybe,parvispora,1
Florida,Inocybe,pernivosum,1
Florida,Inocybe,pertomentosa,1
Florida,Inocybe,prae-echinulata,1
Florida,Inocybe,praevillosa,1
Florida,Inocybe,subexilis,1
Florida,Inocybe,subfulviformis,1
Florida,Inocybe,sublongipes,1
Florida,Inocybe,subtomentosa,1
Florida,Inocybe,tigrina,1
Florida,Inocybe,trechispora,1
Florida,Inonotus,cubensis,1
Florida,Inonotus,obliquus,1
Florida,Inosperma,cookei,1
Florida,Inosperma,pallidifolium,1
Florida,Irpex,tulipiferae,1
Florida,Junghuhnia,nitidum,1
Florida,Laccaria,oblongospora,1
Florida,Laccaria,ochropurpurea,1
Florida,Lachnocladium,brasiliense,1
Florida,Lactarius,atroviridis,1
Florida,Lactarius,beardsleei,1
Florida,Lactarius,buckleyanus,1
Florida,Lactarius,chrysorrheus,1
Florida,Lactarius,crassiusculus,1
Florida,Lactarius,curtisii,1
Florida,Lactarius,deliciosus,1
Florida,Lactarius,flocculosiceps,1
Florida,Lactarius,papillatus,1
Florida,Lactarius,paucifluus,1
Florida,Lactarius,pergamenus,1
Florida,Lactarius,praeviscidus,1
Florida,Lactarius,quietus,1
Florida,Lactarius,rubidus,1
Florida,Lactarius,rufulus,1
Florida,Lactarius,salmoneus,1
Florida,Lactarius,stephensii,1
Florida,Lactarius,subisabellinus,1
Florida,Lactarius,subpurpureus,1
Florida,Lactarius,subserifluus,1
Florida,Lactarius,subvernalis,1
Florida,Lactarius,torminosus,1
Florida,Lactarius,trivialis,1
Florida,Lactifluus,caeruleitinctus,1
Florida,Lactifluus,piperatus,1
Florida,Lactifluus,rugatus,1
Florida,Lactifluus,subvellereus,1
Florida,Lactocollybia,albidus,1
Florida,Lactocollybia,variicystis,1
Florida,Lanmaoa,pseudosensibilis,1
Florida,Laternea,triscapa,1
Florida,Leccinellum,albellum,1
Florida,Leccinum,chalybaeum,1
Florida,Leccinum,scabrum,1
Florida,Leiotrametes,lactinea,1
Florida,Lentinula,cubensis,1
Florida,Lentinus,badius,1
Florida,Lentinus,bertieri,1
Florida,Lentinus,strigosus,1
Florida,Lenzites,berkeleyi,1
Florida,Lenzites,betulina,1
Florida,Lepiota,aeruginea,1
Florida,Lepiota,brevipes,1
Florida,Lepiota,clypeolaria,1
Florida,Lepiota,cristatiformis,1
Florida,Lepiota,fumosialba,1
Florida,Lepiota,fumosiceps,1
Florida,Lepiota,rubrotinctoides,1
Florida,Lepiota,rugulosa,1
Florida,Lepiota,subcristatella,1
Florida,Lepiota,subcultorum,1
Florida,Lepiota,subdryophila,1
Florida,Lepiota,subfulvastra,1
Florida,Lepiota,subneophana,1
Florida,Lepiota,subroseifolia,1
Florida,Lepiota,truncatispora,1
Florida,Lepiota,westii,1
Florida,Lepista,sordidum,1
Florida,Lepista,westii,1
Florida,Leucoagaricus,bresadolae,1
Florida,Leucoagaricus,brunnescens,1
Florida,Leucoagaricus,naucina,1
Florida,Leucocoprinus,brebissonii,1
Florida,Leucocoprinus,ianthinus,1
Florida,Leucopaxillus,albissima,1
Florida,Leucopaxillus,rappiana,1
Florida,Lichenomphalia,umbellifera,1
Florida,Limacella,glischra,1
Florida,Lulesia,alachuana,1
Florida,Lycoperdon,echinatum,1
Florida,Lycoperdon,exiguum,1
Florida,Lycoperdon,radicata,1
Florida,Marasmiellus,candidus,1
Florida,Marasmiellus,corticum,1
Florida,Marasmiellus,laurifoliae,1
Florida,Marasmiellus,ramealis,1
Florida,Marasmiellus,thaxteri,1
Florida,Marasmius,alachuanus,1
Florida,Marasmius,atlanticus,1
Florida,Marasmius,aurantiacus,1
Florida,Marasmius,cladophyllus,1
Florida,Marasmius,cohortalis,1
Florida,Marasmius,domesticus,1
Florida,Marasmius,epiphyllus,1
Florida,Marasmius,floridanus,1
Florida,Marasmius,leoninus,1
Florida,Marasmius,lilacina,1
Florida,Marasmius,nigrodiscus,1
Florida,Marasmius,olivascenticeps,1
Florida,Marasmius,rotula,1
Florida,Marasmius,subagricola,1
Florida,Marasmius,trinitatis,1
Florida,Megacollybia,platyphylla,1
Florida,Megacollybia,texensis,1
Florida,Megasporoporia,subserpens,1
Florida,Melanoleuca,calceifolia,1
Florida,Melanoleuca,calceifolium,1
Florida,Melanoleuca,fulvidiscum,1
Florida,Melanoleuca,lasciviforme,1
Florida,Melanoleuca,malodorum,1
Florida,Melanoleuca,melaleuciforme,1
Florida,Melanoleuca,melaleucum,1
Florida,Melanoleuca,microspermum,1
Florida,Melanoleuca,peralbum,1
Florida,Melanoleuca,piperatiforme,1
Florida,Melanoleuca,piperatiformis,1
Florida,Melanoleuca,subacre,1
Florida,Melanoleuca,subacris,1
Florida,Melanoleuca,subcylindrispora,1
Florida,Melanoleuca,subcylindrisporum,1
Florida,Melanoleuca,virginea,1
Florida,Melanoporia,nigra,1
Florida,Microporus,affinis,1
Florida,Microporus,florideus,1
Florida,Multiclavula,mucida,1
Florida,Mutinus,ravenelii,1
Florida,Mycena,alachuanus,1
Florida,Mycena,chloroxantha,1
Florida,Mycena,concolor,1
Florida,Mycena,filiformis,1
Florida,Mycena,meliigena,1
Florida,Mycena,stylobates,1
Florida,Mycena,supina,1
Florida,Mycena,texensis,1
Florida,Mycena,viscosa,1
Florida,Mycena,vulgaris,1
Florida,Mycoacia,stenodon,1
Florida,Naucoria,floridana,1
Florida,Naucoria,praeumbonata,1
Florida,Naucoria,similiformis,1
Florida,Neoantrodia,callosus,1
Florida,Neoclitocybe,byssisedus,1
Florida,Neofavolus,subpurpurascens,1
Florida,Neolentinus,cyathiformis,1
Florida,Obba,rivulosa,1
Florida,Odontia,xanthum,1
Florida,Osmoporus,saepiformius,1
Florida,Pachykytospora,papyracea,1
Florida,Panaeolus,acuminatus,1
Florida,Panaeolus,chlorocystis,1
Florida,Panaeolus,solidipes,1
Florida,Panellus,stipticus,1
Florida,Panus,fragilis,1
Florida,Paralepista,flaccida,1
Florida,Parasola,auricoma,1
Florida,Parasola,conopilea,1
Florida,Peniophora,burkei,1
Florida,Peniophora,cinereum,1
Florida,Peniophora,pruinatum,1
Florida,Peniophorella,pallidum,1
Florida,Peniophorella,praetermissum,1
Florida,Perenniporia,limitata,1
Florida,Perenniporia,ohiensis,1
Florida,Perenniporia,phloiophila,1
Florida,Phanerochaete,affinis,1
Florida,Phanerochaete,cremea,1
Florida,Phellinus,crocatus,1
Florida,Phellinus,everhartii,1
Florida,Phellinus,nilgheriensis,1
Florida,Phellinus,ravenelii,1
Florida,Phellinus,rimosus,1
Florida,Phellinus,robiniae,1
Florida,Phellodon,implicatus,1
Florida,Phlebia,ludoviciana,1
Florida,Phlebiopsis,giganteum,1
Florida,Phlebiopsis,umbrinum,1
Florida,Pholiota,vernalis,1
Florida,Phylloporia,chrysites,1
Florida,Phylloporia,spathulatus,1
Florida,Physisporinus,carneopallens,1
Florida,Pleurocybella,porrigens,1
Florida,Pleuroflammula,flammeus,1
Florida,Pleurotus,corticatus,1
Florida,Pleurotus,populinus,1
Florida,Pluteus,albostipitatus,1
Florida,Pluteus,atroavellaneus,1
Florida,Pluteus,atromarginatus,1
Florida,Pluteus,cinerellus,1
Florida,Pluteus,cubensis,1
Florida,Pluteus,ephebeus,1
Florida,Pluteus,harrisii,1
Florida,Pluteus,pellitus,1
Florida,Pluteus,rimosus,1
Florida,Pluteus,tucumanus,1
Florida,Podoscypha,petalodes,1
Florida,Podoscypha,ravenelii,1
Florida,Polyporus,calkinsii,1
Florida,Polyporus,mowryanus,1
Florida,Polyporus,squamosus,1
Florida,Polyporus,varius,1
Florida,Poria,langloisiana,1
Florida,Poronidulus,conchifer,1
Florida,Porotheleum,fimbriata,1
Florida,Psathyrella,ammophila,1
Florida,Psathyrella,floridana,1
Florida,Psathyrella,floridanum,1
Florida,Psathyrella,hymenocephala,1
Florida,Psathyrella,incerta,1
Florida,Psathyrella,rooseveltiana,1
Florida,Pseudoclitocybe,cyathiformis,1
Florida,Pseudocolus,fusiformis,1
Florida,Pseudocraterellus,calyculus,1
Florida,Pseudosperma,sororium,1
Florida,Psilocybe,coronilla,1
Florida,Pyrofomes,juniperinus,1
Florida,Ramaria,fennica,1
Florida,Ramaria,subbotrytis,1
Florida,Ranadivia,modesta,1
Florida,Resinomycena,mirabilis,1
Florida,Retiboletus,ornatipes,1
Florida,Retiboletus,retipes,1
Florida,Rhodocollybia,badiialba,1
Florida,Rhodocybe,roseiavellanea,1
Florida,Rhodophana,nitellina,1
Florida,Rigidoporus,actinobolus,1
Florida,Rigidoporus,microporus,1
Florida,Rigidoporus,nigrescens,1
Florida,Rigidoporus,sanguinolentus,1
Florida,Rigidoporus,vinctus,1
Florida,Rigidoporus,zonalis,1
Florida,Ripartitella,squamosidiscus,1
Florida,Rubroboletus,rhodosanguineus,1
Florida,Russula,admirabilis,1
Florida,Russula,albiduliformis,1
Florida,Russula,albimarginata,1
Florida,Russula,alutacea,1
Florida,Russula,alutaceiformis,1
Florida,Russula,australirosea,1
Florida,Russula,beardslei,1
Florida,Russula,brunneipes,1
Florida,Russula,cessans,1
Florida,Russula,cremeolilacina,1
Florida,Russula,decolorans,1
Florida,Russula,delica,1
Florida,Russula,diaboli,1
Florida,Russula,emeticiformis,1
Florida,Russula,flavida,1
Florida,Russula,fragilis,1
Florida,Russula,grata,1
Florida,Russula,heterosporoides,1
Florida,Russula,incarnaticeps,1
Florida,Russula,lepida,1
Florida,Russula,levyana,1
Florida,Russula,lividirosea,1
Florida,Russula,lutescentifolia,1
Florida,Russula,nigricans,1
Florida,Russula,partirosea,1
Florida,Russula,praefragilis,1
Florida,Russula,praetenuis,1
Florida,Russula,pulverulenta,1
Florida,Russula,rooseveltiana,1
Florida,Russula,roseitincta,1
Florida,Russula,rubra,1
Florida,Russula,sardonia,1
Florida,Russula,sericeonitens,1
Florida,Russula,silvestris,1
Florida,Russula,silvicola,1
Florida,Russula,sordida,1
Florida,Russula,subbrunneipes,1
Florida,Russula,subcremeiceps,1
Florida,Russula,subcyanoxantha,1
Florida,Russula,subflava,1
Florida,Russula,subfragiliformis,1
Florida,Russula,subglauca,1
Florida,Russula,subgraminicolor,1
Florida,Russula,subobscura,1
Florida,Russula,subsulphurea,1
Florida,Russula,subtilis,1
Florida,Russula,tricolor,1
Florida,Russula,uncialiformis,1
Florida,Russula,variecolor,1
Florida,Russula,variicolor,1
Florida,Russula,venusta,1
Florida,Russula,vinosirosea,1
Florida,Russula,westii,1
Florida,Saproamanita,manicata,1
Florida,Saproamanita,thiersii,1
Florida,Scleroderma,bermudense,1
Florida,Scleroderma,hypogaeum,1
Florida,Scytinopogon,pallescens,1
Florida,Sebacina,reticulata,1
Florida,Sidera,vulgaris,1
Florida,Simocybe,melleiceps,1
Florida,Skeletocutis,subincarnata,1
Florida,Skvortzovia,furfurella,1
Florida,Spongipellis,hypococcineus,1
Florida,Steccherinum,reniforme,1
Florida,Steccherinum,rhois,1
Florida,Stereum,australe,1
Florida,Stereum,sericeum,1
Florida,Stropharia,floridana,1
Florida,Stropharia,melanosperma,1
Florida,Suillellus,luridiceps,1
Florida,Suillus,americanus,1
Florida,Suillus,bovinus,1
Florida,Suillus,granulatus,1
Florida,Suillus,neoalbidipes,1
Florida,Suillus,pictus,1
Florida,Suillus,punctipes,1
Florida,Suillus,tomentosus,1
Florida,Tapinella,atrotomentosus,1
Florida,Terana,coeruleum,1
Florida,Thelephora,anthocephala,1
Florida,Thelephora,caryophyllea,1
Florida,Tinctoporellus,borbonica,1
Florida,Tinctoporellus,epimiltinus,1
Florida,Tomentella,botryoides,1
Florida,Trametes,brachypus,1
Florida,Trametes,hirsutus,1
Florida,Trametes,maximus,1
Florida,Trametes,membranaceus,1
Florida,Trametes,ochracea,1
Florida,Trametes,subcubensis,1
Florida,Trametes,velutinus,1
Florida,Trametopsis,cervina,1
Florida,Trechispora,candidissima,1
Florida,Trichaptum,perrottetii,1
Florida,Tricholoma,australe,1
Florida,Tricholoma,azalearum,1
Florida,Tricholoma,colossus,1
Florida,Tricholoma,columbetta,1
Florida,Tricholoma,flavovirens,1
Florida,Tricholoma,imbricatum,1
Florida,Tricholoma,margarita,1
Florida,Tricholoma,portentosum,1
Florida,Tricholoma,sejunctum,1
Florida,Tricholoma,sulphureum,1
Florida,Tricholomopsis,decora,1
Florida,Tricholomopsis,decorum,1
Florida,Tricholomopsis,formosum,1
Florida,Tricholomopsis,rutilans,1
Florida,Tricholomopsis,subdecorosum,1
Florida,Tricholomopsis,totilividum,1
Florida,Trogia,cantharelloides,1
Florida,Trogia,icterinus,1
Florida,Tropicoporus,dependens,1
Florida,Truncospora,cubensis,1
Florida,Truncospora,luridus,1
Florida,Tulostoma,mammosum,1
Florida,Tulostoma,poculatum,1
Florida,Tulostoma,simulans,1
Florida,Tylopilus,alboater,1
Florida,Tylopilus,praeanisatus,1
Florida,Tylopilus,rhodoconius,1
Florida,Tylopilus,violatinctus,1
Florida,Tyromyces,galactinus,1
Florida,Veloporphyrellus,conica,1
Florida,Veluticeps,conchatum,1
Florida,Volvariella,hypopithys,1
Florida,Volvariella,villosovolva,1
Florida,Volvopluteus,speciosa,1
Florida,Wrightoporia,heteromorpha,1
Florida,Xanthoconium,separans,1
Florida,Xerocomus,illudens,1
Florida,Xerocomus,olivaceus,1
Florida,Xylodon,orbiculare,1
